Spot Integral Intensity File
Grid: 36 by 6, spot diameter 1.000, spot style round
XQN, YQN, XSN, YSN, Attr, UID, Descr, Data Area, Bkg Area, (N of Saturated Pixels, Spot Integral Intensity, Spot Background Integral Intensity) x M
1, 1, 28, 2, 0, NA, NA, 1606, 0, 0, 1.774e+005, 0.000e+000
1, 1, 29, 2, 0, NA, NA, 1606, 0, 0, 3.232e+004, 0.000e+000
1, 1, 30, 2, 0, NA, NA, 1606, 0, 0, 2.214e+004, 0.000e+000
1, 1, 31, 2, 0, NA, NA, 1606, 0, 0, 5.023e+003, 0.000e+000
1, 1, 32, 2, 0, NA, NA, 1606, 0, 0, 1.000e+002, 0.000e+000
1, 1, 33, 2, 0, NA, NA, 1606, 0, 0, 1.700e+001, 0.000e+000
1, 1, 34, 2, 0, NA, NA, 1606, 0, 0, 1.400e+001, 0.000e+000
1, 1, 35, 2, 0, NA, NA, 1606, 0, 0, 0.000e+000, 0.000e+000
1, 1, 36, 2, 0, NA, NA, 1606, 0, 0, 4.880e+002, 0.000e+000
1, 1, 1, 3, 0, NA, NA, 1606, 0, 0, 1.800e+001, 0.000e+000
1, 1, 2, 3, 0, NA, NA, 1606, 0, 0, 0.000e+000, 0.000e+000
1, 1, 3, 3, 0, NA, NA, 1606, 0, 0, 0.000e+000, 0.000e+000
1, 1, 4, 3, 0, NA, NA, 1606, 0, 0, 0.000e+000, 0.000e+000
1, 1, 5, 3, 0, NA, NA, 1606, 0, 0, 0.000e+000, 0.000e+000
1, 1, 6, 3, 0, NA, NA, 1606, 0, 0, 0.000e+000, 0.000e+000
1, 1, 7, 3, 0, NA, NA, 1606, 0, 0, 9.200e+001, 0.000e+000
1, 1, 8, 3, 0, NA, NA, 1606, 0, 0, 0.000e+000, 0.000e+000
1, 1, 9, 3, 0, NA, NA, 1606, 0, 0, 0.000e+000, 0.000e+000
1, 1, 10, 3, 0, NA, NA, 1606, 0, 0, 0.000e+000, 0.000e+000
1, 1, 11, 3, 0, NA, NA, 1606, 0, 0, 0.000e+000, 0.000e+000
1, 1, 12, 3, 0, NA, NA, 1606, 0, 0, 0.000e+000, 0.000e+000
1, 1, 13, 3, 0, NA, NA, 1606, 0, 0, 0.000e+000, 0.000e+000
1, 1, 14, 3, 0, NA, NA, 1606, 0, 0, 0.000e+000, 0.000e+000
1, 1, 15, 3, 0, NA, NA, 1606, 0, 0, 0.000e+000, 0.000e+000
1, 1, 16, 3, 0, NA, NA, 1606, 0, 0, 0.000e+000, 0.000e+000
1, 1, 17, 3, 0, NA, NA, 1606, 0, 0, 0.000e+000, 0.000e+000
1, 1, 18, 3, 0, NA, NA, 1606, 0, 0, 0.000e+000, 0.000e+000
1, 1, 19, 3, 0, NA, NA, 1606, 0, 0, 4.560e+005, 0.000e+000
1, 1, 20, 3, 0, NA, NA, 1606, 0, 0, 4.702e+005, 0.000e+000
1, 1, 21, 3, 0, NA, NA, 1606, 0, 0, 2.250e+005, 0.000e+000
1, 1, 22, 3, 0, NA, NA, 1606, 0, 0, 8.821e+005, 0.000e+000
1, 1, 23, 3, 0, NA, NA, 1606, 0, 0, 1.063e+006, 0.000e+000
1, 1, 24, 3, 0, NA, NA, 1606, 0, 0, 8.391e+005, 0.000e+000
1, 1, 25, 3, 0, NA, NA, 1606, 0, 0, 2.026e+006, 0.000e+000
1, 1, 26, 3, 0, NA, NA, 1606, 0, 0, 2.444e+006, 0.000e+000
1, 1, 27, 3, 0, NA, NA, 1606, 0, 0, 2.189e+006, 0.000e+000
1, 1, 28, 3, 0, NA, NA, 1606, 0, 0, 2.736e+005, 0.000e+000
1, 1, 29, 3, 0, NA, NA, 1606, 0, 0, 7.432e+004, 0.000e+000
1, 1, 30, 3, 0, NA, NA, 1606, 0, 0, 7.217e+004, 0.000e+000
1, 1, 31, 3, 0, NA, NA, 1606, 0, 0, 5.177e+003, 0.000e+000
1, 1, 32, 3, 0, NA, NA, 1606, 0, 0, 6.200e+001, 0.000e+000
1, 1, 33, 3, 0, NA, NA, 1606, 0, 0, 1.030e+006, 0.000e+000
1, 1, 34, 3, 0, NA, NA, 1606, 0, 0, 0.000e+000, 0.000e+000
1, 1, 35, 3, 0, NA, NA, 1606, 0, 0, 0.000e+000, 0.000e+000
1, 1, 36, 3, 0, NA, NA, 1606, 0, 0, 0.000e+000, 0.000e+000
1, 1, 1, 4, 0, NA, NA, 1606, 0, 0, 6.538e+005, 0.000e+000
1, 1, 2, 4, 0, NA, NA, 1606, 0, 0, 4.465e+005, 0.000e+000
1, 1, 3, 4, 0, NA, NA, 1606, 0, 0, 3.552e+005, 0.000e+000
1, 1, 4, 4, 0, NA, NA, 1606, 0, 0, 3.329e+005, 0.000e+000
1, 1, 5, 4, 0, NA, NA, 1606, 0, 0, 2.589e+005, 0.000e+000
1, 1, 6, 4, 0, NA, NA, 1606, 0, 0, 3.321e+005, 0.000e+000
1, 1, 7, 4, 0, NA, NA, 1606, 0, 0, 1.837e+005, 0.000e+000
1, 1, 8, 4, 0, NA, NA, 1606, 0, 0, 1.267e+005, 0.000e+000
1, 1, 9, 4, 0, NA, NA, 1606, 0, 0, 1.770e+005, 0.000e+000
1, 1, 10, 4, 0, NA, NA, 1606, 0, 0, 1.550e+003, 0.000e+000
1, 1, 11, 4, 0, NA, NA, 1606, 0, 0, 2.000e+001, 0.000e+000
1, 1, 12, 4, 0, NA, NA, 1606, 0, 0, 2.914e+003, 0.000e+000
1, 1, 13, 4, 0, NA, NA, 1606, 0, 0, 4.880e+003, 0.000e+000
1, 1, 14, 4, 0, NA, NA, 1606, 0, 0, 2.127e+003, 0.000e+000
1, 1, 15, 4, 0, NA, NA, 1606, 0, 0, 1.853e+003, 0.000e+000
1, 1, 16, 4, 0, NA, NA, 1606, 0, 0, 1.415e+003, 0.000e+000
1, 1, 17, 4, 0, NA, NA, 1606, 0, 0, 7.268e+003, 0.000e+000
1, 1, 18, 4, 0, NA, NA, 1606, 0, 0, 1.775e+004, 0.000e+000
1, 1, 19, 4, 0, NA, NA, 1606, 0, 0, 1.054e+007, 0.000e+000
1, 1, 20, 4, 0, NA, NA, 1606, 0, 0, 1.128e+007, 0.000e+000
1, 1, 21, 4, 0, NA, NA, 1606, 0, 0, 1.044e+007, 0.000e+000
1, 1, 22, 4, 0, NA, NA, 1606, 0, 0, 1.165e+007, 0.000e+000
1, 1, 23, 4, 0, NA, NA, 1606, 0, 0, 1.232e+007, 0.000e+000
1, 1, 24, 4, 0, NA, NA, 1606, 0, 0, 1.069e+007, 0.000e+000
1, 1, 25, 4, 0, NA, NA, 1606, 0, 0, 1.016e+007, 0.000e+000
1, 1, 26, 4, 0, NA, NA, 1606, 0, 0, 1.177e+007, 0.000e+000
1, 1, 27, 4, 0, NA, NA, 1606, 0, 0, 1.183e+007, 0.000e+000
1, 1, 28, 4, 0, NA, NA, 1606, 0, 0, 3.296e+005, 0.000e+000
1, 1, 29, 4, 0, NA, NA, 1606, 0, 0, 1.920e+005, 0.000e+000
1, 1, 30, 4, 0, NA, NA, 1606, 0, 0, 1.837e+005, 0.000e+000
1, 1, 31, 4, 0, NA, NA, 1606, 0, 0, 3.214e+005, 0.000e+000
1, 1, 32, 4, 0, NA, NA, 1606, 0, 0, 2.190e+005, 0.000e+000
1, 1, 33, 4, 0, NA, NA, 1606, 0, 0, 7.683e+004, 0.000e+000
1, 1, 34, 4, 0, NA, NA, 1606, 0, 0, 2.335e+004, 0.000e+000
1, 1, 35, 4, 0, NA, NA, 1606, 0, 0, 1.269e+004, 0.000e+000
1, 1, 36, 4, 0, NA, NA, 1606, 0, 0, 2.623e+003, 0.000e+000
1, 1, 1, 5, 0, NA, NA, 1606, 0, 0, 3.948e+004, 0.000e+000
1, 1, 2, 5, 0, NA, NA, 1606, 0, 0, 8.107e+003, 0.000e+000
1, 1, 3, 5, 0, NA, NA, 1606, 0, 0, 2.671e+003, 0.000e+000
1, 1, 4, 5, 0, NA, NA, 1606, 0, 0, 2.444e+003, 0.000e+000
1, 1, 5, 5, 0, NA, NA, 1606, 0, 0, 7.840e+003, 0.000e+000
1, 1, 6, 5, 0, NA, NA, 1606, 0, 0, 1.533e+003, 0.000e+000
1, 1, 7, 5, 0, NA, NA, 1606, 0, 0, 5.335e+003, 0.000e+000
1, 1, 8, 5, 0, NA, NA, 1606, 0, 0, 2.335e+003, 0.000e+000
1, 1, 9, 5, 0, NA, NA, 1606, 0, 0, 5.014e+003, 0.000e+000
1, 1, 10, 5, 0, NA, NA, 1606, 0, 0, 5.200e+001, 0.000e+000
1, 1, 11, 5, 0, NA, NA, 1606, 0, 0, 9.000e+000, 0.000e+000
1, 1, 12, 5, 0, NA, NA, 1606, 0, 0, 4.870e+002, 0.000e+000
1, 1, 13, 5, 0, NA, NA, 1606, 0, 0, 6.430e+002, 0.000e+000
1, 1, 14, 5, 0, NA, NA, 1606, 0, 0, 2.514e+003, 0.000e+000
1, 1, 15, 5, 0, NA, NA, 1606, 0, 0, 1.440e+002, 0.000e+000
1, 1, 16, 5, 0, NA, NA, 1606, 0, 0, 0.000e+000, 0.000e+000
1, 1, 17, 5, 0, NA, NA, 1606, 0, 0, 1.059e+004, 0.000e+000
1, 1, 18, 5, 0, NA, NA, 1606, 0, 0, 1.071e+003, 0.000e+000
1, 1, 19, 5, 0, NA, NA, 1606, 0, 0, 3.856e+006, 0.000e+000
1, 1, 20, 5, 0, NA, NA, 1606, 0, 0, 3.823e+006, 0.000e+000
1, 1, 21, 5, 0, NA, NA, 1606, 0, 0, 4.380e+006, 0.000e+000
1, 1, 22, 5, 0, NA, NA, 1606, 0, 0, 4.983e+006, 0.000e+000
1, 1, 23, 5, 0, NA, NA, 1606, 0, 0, 4.462e+006, 0.000e+000
1, 1, 24, 5, 0, NA, NA, 1606, 0, 0, 4.224e+006, 0.000e+000
1, 1, 25, 5, 0, NA, NA, 1606, 0, 0, 4.436e+006, 0.000e+000
1, 1, 26, 5, 0, NA, NA, 1606, 0, 0, 4.204e+006, 0.000e+000
1, 1, 27, 5, 0, NA, NA, 1606, 0, 0, 3.245e+006, 0.000e+000
1, 1, 28, 5, 0, NA, NA, 1606, 0, 0, 8.285e+003, 0.000e+000
1, 1, 29, 5, 0, NA, NA, 1606, 0, 0, 2.948e+003, 0.000e+000
1, 1, 30, 5, 0, NA, NA, 1606, 0, 0, 3.683e+003, 0.000e+000
1, 1, 31, 5, 0, NA, NA, 1606, 0, 0, 1.901e+004, 0.000e+000
1, 1, 32, 5, 0, NA, NA, 1606, 0, 0, 8.536e+005, 0.000e+000
1, 1, 33, 5, 0, NA, NA, 1606, 0, 0, 4.000e+000, 0.000e+000
1, 1, 34, 5, 0, NA, NA, 1606, 0, 0, 1.003e+003, 0.000e+000
1, 1, 35, 5, 0, NA, NA, 1606, 0, 0, 0.000e+000, 0.000e+000
1, 1, 36, 5, 0, NA, NA, 1606, 0, 0, 0.000e+000, 0.000e+000
1, 1, 1, 6, 0, NA, NA, 1606, 0, 0, 4.370e+004, 0.000e+000
1, 1, 2, 6, 0, NA, NA, 1606, 0, 0, 1.238e+004, 0.000e+000
1, 1, 3, 6, 0, NA, NA, 1606, 0, 0, 1.462e+003, 0.000e+000
1, 1, 4, 6, 0, NA, NA, 1606, 0, 0, 4.689e+003, 0.000e+000
1, 1, 5, 6, 0, NA, NA, 1606, 0, 0, 1.587e+003, 0.000e+000
1, 1, 6, 6, 0, NA, NA, 1606, 0, 0, 1.150e+002, 0.000e+000
1, 1, 7, 6, 0, NA, NA, 1606, 0, 0, 1.800e+001, 0.000e+000
1, 1, 8, 6, 0, NA, NA, 1606, 0, 0, 0.000e+000, 0.000e+000
1, 1, 9, 6, 0, NA, NA, 1606, 0, 0, 5.806e+003, 0.000e+000
1, 1, 10, 6, 0, NA, NA, 1606, 0, 0, 0.000e+000, 0.000e+000
1, 1, 11, 6, 0, NA, NA, 1606, 0, 0, 5.300e+001, 0.000e+000
1, 1, 12, 6, 0, NA, NA, 1606, 0, 0, 0.000e+000, 0.000e+000
1, 1, 13, 6, 0, NA, NA, 1606, 0, 0, 4.620e+002, 0.000e+000
1, 1, 14, 6, 0, NA, NA, 1606, 0, 0, 2.940e+002, 0.000e+000
1, 1, 15, 6, 0, NA, NA, 1606, 0, 0, 4.300e+001, 0.000e+000
1, 1, 16, 6, 0, NA, NA, 1606, 0, 0, 2.200e+001, 0.000e+000
1, 1, 17, 6, 0, NA, NA, 1606, 0, 0, 1.250e+002, 0.000e+000
1, 1, 18, 6, 0, NA, NA, 1606, 0, 0, 3.500e+001, 0.000e+000
1, 1, 19, 6, 0, NA, NA, 1606, 0, 0, 1.792e+005, 0.000e+000
1, 1, 20, 6, 0, NA, NA, 1606, 0, 0, 2.640e+005, 0.000e+000
1, 1, 21, 6, 0, NA, NA, 1606, 0, 0, 2.640e+005, 0.000e+000
1, 1, 22, 6, 0, NA, NA, 1606, 0, 0, 2.230e+005, 0.000e+000
1, 1, 23, 6, 0, NA, NA, 1606, 0, 0, 2.342e+005, 0.000e+000
1, 1, 24, 6, 0, NA, NA, 1606, 0, 0, 2.122e+005, 0.000e+000
1, 1, 25, 6, 0, NA, NA, 1606, 0, 0, 2.663e+005, 0.000e+000
1, 1, 26, 6, 0, NA, NA, 1606, 0, 0, 2.820e+005, 0.000e+000
1, 1, 27, 6, 0, NA, NA, 1606, 0, 0, 3.156e+005, 0.000e+000
1, 1, 28, 6, 0, NA, NA, 1606, 0, 0, 3.500e+002, 0.000e+000
1, 1, 29, 6, 0, NA, NA, 1606, 0, 0, 5.760e+002, 0.000e+000
1, 1, 30, 6, 0, NA, NA, 1606, 0, 0, 1.633e+003, 0.000e+000
1, 1, 31, 6, 0, NA, NA, 1606, 0, 0, 8.399e+003, 0.000e+000
1, 1, 32, 6, 0, NA, NA, 1606, 0, 0, 6.323e+003, 0.000e+000
1, 1, 33, 6, 0, NA, NA, 1606, 0, 0, 4.600e+001, 0.000e+000
1, 1, 34, 6, 0, NA, NA, 1606, 0, 0, 1.290e+002, 0.000e+000
1, 1, 35, 6, 0, NA, NA, 1606, 0, 0, 6.000e+000, 0.000e+000
1, 1, 36, 6, 0, NA, NA, 1606, 0, 0, 0.000e+000, 0.000e+000

Quad X 0, Y 0, spots 216
layer 0, avg intensity 9.382e+002, avg bkg 0.000e+000, avg SNR 1.#IO
