Spot Integral Intensity File
Grid: 36 by 6, spot diameter 1.200, spot style round
XQN, YQN, XSN, YSN, Attr, UID, Descr, Data Area, Bkg Area, (N of Saturated Pixels, Spot Integral Intensity, Spot Background Integral Intensity) x M
1, 1, 30, 2, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 31, 2, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 32, 2, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 33, 2, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 34, 2, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 35, 2, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 36, 2, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 1, 3, 0, NA, NA, 2396, 1623, 0, 1.305e+005, 0.000e+000
1, 1, 2, 3, 0, NA, NA, 2396, 1623, 0, 1.008e+005, 0.000e+000
1, 1, 3, 3, 0, NA, NA, 2396, 1623, 0, 9.541e+004, 0.000e+000
1, 1, 4, 3, 0, NA, NA, 2396, 1623, 0, 1.310e+005, 0.000e+000
1, 1, 5, 3, 0, NA, NA, 2396, 1623, 0, 9.058e+004, 0.000e+000
1, 1, 6, 3, 0, NA, NA, 2396, 1623, 0, 3.145e+004, 0.000e+000
1, 1, 7, 3, 0, NA, NA, 2396, 1623, 0, 6.892e+004, 0.000e+000
1, 1, 8, 3, 0, NA, NA, 2396, 1623, 0, 4.815e+004, 0.000e+000
1, 1, 9, 3, 0, NA, NA, 2396, 1623, 0, 5.721e+004, 0.000e+000
1, 1, 10, 3, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 11, 3, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 12, 3, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 13, 3, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 14, 3, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
1, 1, 15, 3, 0, NA, NA, 2396, 1623, 0, 0.000e+000, 0.000e+000
