Spot Integral Intensity File
Grid: 36 by 24, spot diameter 1.100, spot style round
XQN, YQN, XSN, YSN, Attr, UID, Descr, Data Area, Bkg Area, (N of Saturated Pixels, Spot Integral Intensity, Spot Background Integral Intensity) x M
1, 1, 30, 2, 0, NA, NA, 1910, 2559, 0, 5.007e+004, 2.200e+002
1, 1, 31, 2, 0, NA, NA, 1910, 2559, 0, 6.010e+004, 9.200e+001
1, 1, 32, 2, 0, NA, NA, 1910, 2559, 0, 3.043e+004, 5.320e+002
1, 1, 33, 2, 0, NA, NA, 1910, 2559, 0, 4.092e+004, 6.320e+002
1, 1, 34, 2, 0, NA, NA, 1910, 2559, 0, 1.261e+004, 4.187e+004
1, 1, 35, 2, 0, NA, NA, 1910, 2559, 0, 1.031e+004, 1.026e+004
1, 1, 36, 2, 0, NA, NA, 1910, 2559, 0, 1.741e+004, 6.630e+002
1, 1, 1, 3, 0, NA, NA, 1910, 2559, 0, 0.000e+000, 0.000e+000
1, 1, 2, 3, 0, NA, NA, 1910, 2559, 0, 0.000e+000, 0.000e+000
1, 1, 3, 3, 0, NA, NA, 1910, 2559, 0, 0.000e+000, 0.000e+000
1, 1, 4, 3, 0, NA, NA, 1910, 2559, 0, 0.000e+000, 3.200e+002
1, 1, 5, 3, 0, NA, NA, 1910, 2559, 0, 0.000e+000, 0.000e+000
1, 1, 6, 3, 0, NA, NA, 1910, 2559, 0, 0.000e+000, 0.000e+000
1, 1, 7, 3, 0, NA, NA, 1910, 2559, 0, 0.000e+000, 0.000e+000
1, 1, 8, 3, 0, NA, NA, 1910, 2559, 0, 0.000e+000, 0.000e+000
1, 1, 9, 3, 0, NA, NA, 1910, 2559, 0, 0.000e+000, 0.000e+000
1, 1, 10, 3, 0, NA, NA, 1910, 2559, 0, 0.000e+000, 5.394e+003
1, 1, 11, 3, 0, NA, NA, 1910, 2559, 0, 0.000e+000, 0.000e+000
1, 1, 12, 3, 0, NA, NA, 1910, 2559, 0, 4.080e+002, 4.127e+003
1, 1, 13, 3, 0, NA, NA, 1910, 2559, 0, 3.000e+000, 4.300e+001
1, 1, 14, 3, 0, NA, NA, 1910, 2559, 0, 4.140e+002, 3.900e+001
1, 1, 15, 3, 0, NA, NA, 1910, 2559, 0, 3.516e+003, 1.780e+003
1, 1, 16, 3, 0, NA, NA, 1910, 2559, 0, 1.041e+003, 2.238e+003
1, 1, 17, 3, 0, NA, NA, 1910, 2559, 0, 3.685e+003, 5.954e+003
1, 1, 18, 3, 0, NA, NA, 1910, 2559, 0, 9.463e+003, 1.194e+004
1, 1, 19, 3, 0, NA, NA, 1910, 2559, 0, 2.048e+004, 3.163e+004
1, 1, 20, 3, 0, NA, NA, 1910, 2559, 0, 1.140e+005, 1.447e+005
1, 1, 21, 3, 0, NA, NA, 1910, 2559, 0, 1.180e+005, 1.848e+005
1, 1, 22, 3, 0, NA, NA, 1910, 2559, 0, 1.238e+005, 2.018e+005
1, 1, 23, 3, 0, NA, NA, 1910, 2559, 0, 1.741e+005, 2.276e+005
1, 1, 24, 3, 0, NA, NA, 1910, 2559, 0, 1.146e+005, 2.146e+005
1, 1, 25, 3, 0, NA, NA, 1910, 2559, 0, 9.001e+004, 1.455e+005
1, 1, 26, 3, 0, NA, NA, 1910, 2559, 0, 4.403e+004, 4.957e+004
1, 1, 27, 3, 0, NA, NA, 1910, 2559, 0, 1.608e+004, 2.552e+004
1, 1, 28, 3, 0, NA, NA, 1910, 2559, 0, 6.371e+004, 9.666e+003
1, 1, 29, 3, 0, NA, NA, 1910, 2559, 0, 1.256e+004, 1.350e+003
1, 1, 30, 3, 0, NA, NA, 1910, 2559, 0, 2.936e+003, 4.030e+003
1, 1, 31, 3, 0, NA, NA, 1910, 2559, 0, 6.345e+003, 4.803e+003
1, 1, 32, 3, 0, NA, NA, 1910, 2559, 0, 7.091e+003, 1.414e+003
1, 1, 33, 3, 0, NA, NA, 1910, 2559, 0, 5.546e+004, 1.509e+004
1, 1, 34, 3, 0, NA, NA, 1910, 2559, 0, 3.512e+003, 8.183e+004
1, 1, 35, 3, 0, NA, NA, 1910, 2559, 0, 6.698e+003, 3.236e+003
